cafe,Forget Me Not Cafe,Adelaide Street West,
bank,Desjardins,St. Clair Avenue West,
atm,Desjardins,St. Clair Avenue West,
language_school,Nour Languages,Fairview Mall Drive,
dentist,Parkview Dental,Fleet Street,
pub,Death and Taxes,Queen Street West,
fast_food,Churrasqueira Sao Miguel,Weston Road,
post_office,The UPS Store,The East Mall,
restaurant,Saigon Flower,Queen Street West,
fast_food,Poutini’s House of Poutine,Queen Street West,
doctors,Appletree Medical Centre,Albion Road,
pharmacy,Albion Medical Pharmacy,Albion Road,
car_sharing,Zipcar,Spadina Street,
restaurant,Queen Star Restaurant,Queen Street West,
fast_food,Fat Bastard Burrito,Queen Street West,
pub,The Dog & Bear Pub,Queen Street West,
cafe,El Almacen,Queen Street West,
restaurant,Mr. Congee Chinese Cuisine,Warden Avenue,
fast_food,Butter Chicken Roti,Queen Street West,
cafe,Cafe Neon,Queen Street West,
cinema,Cineplex Cinemas Varsity and VIP,Bloor Street West,
cinema,Famous Players Canada Square Cinemas,Yonge Street,
restaurant,Kenzo Ramen,Queen Street West,
event_venue,Markham Convention Centre,Markham Road,
restaurant,Honest Weigth,Dundas Street West,
fast_food,Johnny's Hamburgers,Victoria Park Avenue,
restaurant,Greek & Co,Queen Street West,
pub,Done Right Inn,Queen Street West,
dentist,Dr. Karen Kassabian Family & Cosmetic Dentistry,Finch Avenue East,
bar,H Bar,Queen Street West,
pharmacy,Stanley Life Care Pharmacy,Jane Street,
childcare,Le Petit Chaperon Rouge,Queensdale Avenue,
bureau_de_change,Arz Aria Exchange,Yonge Street,
cafe,White Squirrel Coffee Shop,Queen Street West,
restaurant,Oyster Boy,Queen Street West,
restaurant,Le Swan,Queen Street West,
bar,Cadillac Lounge,Queen Street West,
restaurant,Skyline Restaurant,Queen Street West,
restaurant,Ali's West Indian Roti Shop,Queen Street West,
cafe,JJ Bean,St. Clair Avenue West,
restaurant,Chabrol,Yorkville Avenue,
pharmacy,R.K. Pharmacy,Spadina Avenue,
fast_food,Bánh Mì Nguyên Hương,Spadina Avenue,
restaurant,Shi Miao Dao Yunnan Rice Noodle,Spadina Avenue,
restaurant,Ajisen Ramen Japanese Noodle,Spadina Avenue,
restaurant,Sam Woo BBQ,Bamburgh Circle,
fast_food,Popeyes,Bamburgh Circle,
restaurant,Maki Momo,Bamburgh Circle,
restaurant,Good Taste Casserole Rice,Bamburgh Circle,
restaurant,Jeon Ju Hyang Restaurant,Bamburgh Circle,
dentist,Bamburgh Dental Office,Bamburgh Circle,
restaurant,Crown Jewel Fine Dining,Bamburgh Circle,
fast_food,Booster Juice,Yonge Street,
pharmacy,Health Care Mart Pharmacy,Queen Street West,
fast_food,Fritou,Finch Avenue West,
cafe,Chatime,Yonge Street,
restaurant,Pho Vietnamese Delight,Yonge Street,
cafe,Soban Cafe,Yonge Street,
bar,Twister Karaoke,Yonge Street,
restaurant,Oh! Bar,Yonge Street,
bar,The Paddock Traven,Bathurst Street,
restaurant,Alpha's Shawarma,Queen Street West,
fast_food,Pizza Hut Express,King Street West,
bank,Scotiabank,King Street West,
dentist,Harbord Dentistry,Harbord Street,
fast_food,Square Boy,Danforth Avenue,
driving_school,Young Drivers of Canada,Danforth Avenue,
veterinary,Riverdale Animal Hospital,Danforth Avenue,
doctors,Diagnostic Cardiac Services Inc.,Yonge Street,
doctors,Metro Cardiology,Yonge Street,
clinic,Lea's Skin Care,Yonge Street,
cafe,Gong Cha,Yonge Street,
car_wash,Parkview Hills Car Spa,O'Connor Drive,
dentist,Danforth Family Dentistry,Danforth Avenue,
restaurant,Xin Jiang Barbeque Restaurant,Pharmacy Avenue,
dojo,Tosho Knife Arts Inc.,Bathurst Street,
dentist,Dr. Alain Nourkeyhani,Fairview Mall Drive,
restaurant,EAT BKK Thai Kitchen,Yonge Street,
restaurant,Kinka Izakaya,Yonge Street,
cafe,Presotea,Yonge Street,
dentist,2000 Yonge Dental,Yonge Street,
restaurant,Ghazale,Bloor Street West,
restaurant,Top Gun Burger,Bloor Street West,
restaurant,New Generation Grill Fusion,Bloor Street West,
restaurant,Japan Sushi,Bloor Street West,
cafe,Slanted Door,Bloor Street West,
restaurant,Victory Cafe,Bloor Street West,
restaurant,El Furniture Warehouse,Bloor Street West,
post_office,Penguin Pickup,Bloor Street West,
restaurant,KOS Cafe and Restaurant,Bathurst Street,
restaurant,Vesta Lunch,Dupont Street,
clinic,Hunter Women's Health Centre,Donnelly Avenue,
place_of_worship,Al-Hikmah Centre Inc,Colville Road,
restaurant,Gourmet Malaysia Restaurant,Sheppard Avenue East,
cafe,Starbucks,Castlefield Avenue,
restaurant,Otto's Berlin Döner,Augusta Avenue,
fast_food,Kibo Sushi House,Charlotte Street,
restaurant,Little India,Queen Street West,
fast_food,McDonald's,Franklin Avenue,
restaurant,Sansotei Ramen,Dundas Street West,
fast_food,Pizza Pizza,Morningside Avenue,
restaurant,Pool Sides Bar & Grille,Morningside Avenue,
pub,Henderson Brewing Company,Sterling Road,
pub,Halo Brewery,Wallace Avenue,
dentist,Lakeshore Smiles Dentistry,Lake Shore Boulevard West,
restaurant,Mom and Pops,The Esplanade,
restaurant,The Morning After,Fort York Boulevard,
restaurant,Lalibela Restaurant,Bloor Street West,
bar,Bassline,Bloor Street West,
bar,Civil Liberties,Bloor Street West,
restaurant,One Love Vegetarian,Bathurst Street,
restaurant,Green Haven Vegan Restaurant,Dundas Street West,
restaurant,Planta,Bay Street,
restaurant,Doomie's,Queen Street West,
restaurant,Poonam Delight,Danforth Avenue,
restaurant,C-Block,Bloor Street West,
fast_food,Basil Box,Queen Street West,
cafe,Poop Cafe,Bloor Street West,
bar,Clinton's,Bloor Street West,
restaurant,Hurricanes Roadhouse Restaurant,Bloor Street West,
restaurant,Nazareth Bar,Bloor Street West,
bar,Monica's Bar,Bloor Street West,
restaurant,Bloor Street Bar & Grill,Bloor Street West,
bar,The Piston,Bloor Street West,
cafe,Coffee Pocket,Bloor Street West,
cafe,Louie Coffee,King Street West,
bar,The Cloak Bar,Wellington Street West,
bar,Last Temptation,Kensington Avenue,
prep_school,The Cube School,Gerrard Street East,
restaurant,Cibo,King Street West,
restaurant,Canoe Restaurant & Bar,Wellington Street West,
prep_school,MakerKids,Bloor Street West,
pub,The Abbot Pub and Fare,Yonge Street,
doctors,Dr. Vivien Chan & Associates, Optometrists,Danforth Avenue,
dentist,Don Valley Dental Centre,Danforth Avenue,
dentist,Danforth Children's Dentistry,Danforth Avenue,
bar,The Dock Ellis,Dundas Street West,
cafe,Jimmy's Coffee,Ossington Avenue,
ice_cream,Eva's Original Chimneys,Bloor Street West,
bar,Northwood,Bloor Street West,
cafe,Ella's Uncle,Dundas Street West,
fast_food,The Pie Commission,Dundas Street West,
bar,May,Dundas Street West,
restaurant,Lucky Shrike,Dundas Street West,
restaurant,Off the Hook,Broadview Avenue,
restaurant,Marché Mövenpick,Bay Street,
cafe,Cacao 79 distillery,Gristmill Lane,
restaurant,Thai Room Grand,Dundas Street West,
cafe,Galata Turkish Café,Dundas Street West,
dentist,SV Orthodontics,Yonge Street,
cafe,FUEL+,Church Street,
bar,Bar+ Karaoke Lounge,Yonge Street,
cafe,Starbucks,Humber College Boulevard,
cafe,Tim Hortons,Humber College Boulevard,
bar,Cafe LinX,Humber College Boulevard,
restaurant,The Humber Room,Humber College Boulevard,
restaurant,Sakawa Coffee,Danforth Avenue,
restaurant,Lox + Schmear,St. Clair Avenue West,
childcare,Downtown Montessori Concord CityPlace,Bremner Boulevard,
restaurant,Senator Restaurant,Victoria Street,
nightclub,Fiction Club,Pearl Street,
restaurant,Burritoz Bowlz,Nassau Street,
restaurant,Mamajoun,Ellesmere Road,
pub,Peacock,College Street,
fast_food,Latin World,Bloor Street West,
stripclub,Foxxes Den,Bloor Street West,
restaurant,Sugo,Bloor Street West,
pub,Penny's,Bloor Street West,
pharmacy,Metro Drugs,Bloor Street West,
restaurant,King's Chef Chinese Restaurant,Bloor Street West,
pharmacy,Ultra Bloor Pharmacy,Bloor Street West,
restaurant,Duffy's Diner,Bloor Street West,
fast_food,Gino's Pizza,Bloor Street West,
restaurant,Mereb Restaurant,Bloor Street West,
place_of_worship,Islamic Information & Dawah Centre International,Bloor Street West,
dentist,Bloor Kipling Dentistry,Bloor Street West,
dentist,Vaughan Rd. Dental,Vaughan Road,
fast_food,Booyah,Vaughan Road,
pub,Goose Island Brewhouse,The Esplanade,
fast_food,Milano's Pizza,Bloor Street West,
dentist,Fresh Smiles Dental Hygiene Clinic,Bloor Street West,
music_school,Hogtown Music,Jane Street,
fast_food,Chinese Food Gallery,Bloor Street West,
fast_food,Zayzoun,Bloor Street West,
restaurant,Kanu Bar & Grill,Bloor Street West,
veterinary,Islington Village Animal Hospital,Bloor Street West,
restaurant,Tokami Sushi House,Bloor Street West,
restaurant,Cravin Kitchen + Lounge,Dundas Street West,
restaurant,The Shore Club,Wellington Street West,
restaurant,Joe Badali's Ristorante Italiano & Bar,Front Street West,
restaurant,Harlem Underground,Queen Street West,
restaurant,Flo's,Yorkville Avenue,
restaurant,Golden Griddle,Carlton Street,
restaurant,King's Café,Augusta Avenue,
restaurant,La Bettola Di Terroni,Victoria Street,
restaurant,Mystic Muffin,Jarvis Street,
restaurant,Archeo Trattoria,Trinity Street,
restaurant,Bindia Indian Bistro,Market Street,
restaurant,MARKED,John Street,
restaurant,Jack Astor's,Carlson Court,
cafe,Tim Hortons,York Street,
restaurant,Elephant & Castle,Yonge Street,
restaurant,Fusaro's Italian Kitchen,Richmond Street East,
restaurant,Playa Cabana Cantina,Dundas Street West,
restaurant,Maiz,Dundas Street West,
restaurant,Khao San Road,Charlotte Street,
restaurant,Steam Whistle Brewing,Bremner Boulevard,
restaurant,The Senator Restaurant,Victoria Street,
language_school,Spanish Centre,Hayden Street,
restaurant,Pizza e Pazzi,St. Clair Avenue West,
theatre,'1871' Berkeley Church Event Venue,Queen Street East,
theatre,TIFF Bell Lightbox,King Street West,
dojo,Toronto BJJ,Bloor Street West,
theatre,Massey Hall,Victoria Street,
place_of_worship,Albanian Mosque - Albanian Muslim Society of Toronto,Annette Street,
restaurant,The Wicket,Bloor Street West,
cafe,Starbucks,Ellesmere Road,
restaurant,BIRDIES Fried Chicken,Coxwell Avenue,
pub,Otto's Bierhalle,Queen Street West,
cafe,Early Bird,Queen Street West,
dentist,Dr. Laura (chun) Luo dentist,McNicoll Avenue,
restaurant,Jerk Paradise,Gerrard Street East,
restaurant,Best Breakfast Place,Parliament Street,
restaurant,China Gourmet,Carlton Street,
restaurant,I Love Sushi,Queen Street West,
bar,Tequila Bookworm,Queen Street West,
restaurant,Roti Mahal,Queen Street West,
restaurant,Arepa Cafe,Queen Street West,
restaurant,La Palette,Queen Street West,
restaurant,Pat's Homestyle Jamaican Restaurant,Queen Street West,
music_venue,The Velvet Underground,Queen Street West,
restaurant,Saku,Queen Street West,
restaurant,DeMen Bistro,Queen Street West,
restaurant,New Treasure Restaurant,Dundas Street West,
bank,TD Canada Trust,Front Street East,
restaurant,King's Tacos,St. Clair Avenue West,
fast_food,Popeyes,St. Clair Avenue West,
restaurant,Rang Dang Pho,St. Clair Avenue West,
restaurant,scottybons,Bloor Street West,
doctors,TrueNorth Medical Centre,Queen Street East,
events_venue,Artscape Sandbox,Adelaide Street West,
car_rental,Globe Car & Truck Rentals,Yonge Street,
fast_food,Domino's,Sheppard Avenue East,
cafe,I Deal Coffee,Sorauren Avenue,
restaurant,Mildred’s Temple Kitchen,Hanna Avenue,
restaurant,Nama Sushi,St. Clair Avenue West,
cafe,Krave Coffee,St. Clair Avenue West,
restaurant,The Rushton,St. Clair Avenue West,
cafe,Zaza Expresso Bar,St. Clair Avenue West,
place_of_worship,Holy Spirit Catholic Church,Sheppard Avenue East,
restaurant,Congee Queen,Sheppard Avenue East,
restaurant,Fortune House Restaurant,Birchmount Road,
restaurant,Hunter's Pizza & Souvlaki House,Birchmount Road,
post_office,The UPS Store,Bloor Street West,
pub,Toronto Style!,Bloor Street West,
veterinary,Bloor Dundas Animal Hospital,Bloor Street West,
nightclub,One Loft,College Street,
bar,CODA,Bathurst Street,
pharmacy,Rexall,Dundas Street West,
cafe,CoCo Fresh Tea & Juice,Dundas Street West,
dentist,The Dental Clinic,Dundas Street West,
prep_school,Mathnasium,Dundas Street West,
doctors,Revamp Health Centre,Dundas Street West,
doctors,Pharma Docs,Dundas Street West,
fast_food,Miss Natalie’s Tropical Cuisine,Dundas Street West,
dentist,Komal Jain & Associates,Dundas Street West,
fast_food,John's Fish 'n' Chips,Dundas Street West,
restaurant,Toji Sushi,Dundas Street West,
restaurant,Ikkoi,Dundas Street West,
dentist,EmergDENT,Dundas Street West,
pub,Mama Rosa Restaurant & Bar,Dundas Street West,
coworking_space,The Village of Islington Business Excellence,Dundas Street West,
dentist,J. Kennedy Dentistry,Dundas Street West,
music_school,Annette Street Music,Jane Street,
fast_food,The Real McCoy,Markham Road,
bank,Scotiabank,Liberty Street,
cafe,Double Ming Chinese Dessert,Finch Avenue East,
restaurant,Baozi Lin,Finch Avenue East,
cafe,Royaltea,Finch Avenue East,
cafe,Cakeview Bakery & Cafe,Finch Avenue East,
post_office,Finch Midland Canada Post,Finch Avenue East,
restaurant,Flaming Kitchen,Midland Avenue,
restaurant,Aroma Delight Palace,Midland Avenue,
cafe,Chatime,Midland Avenue,
cafe,The Alley,Midland Avenue,
restaurant,North East BBQ,Finch Avenue East,
cafe,ShareTea,Midland Avenue,
restaurant,Kung Fu Duck,Midland Avenue,
cafe,Sugar Marmalade,Midland Avenue,
restaurant,Qing Feng Bun,Midland Avenue,
cafe,QQ Thai Ice Cream,Midland Avenue,
restaurant,Yunnan Steam Fish Pot Restaurant,Midland Avenue,
fast_food,Shi lai shi wang,Lee Centre Drive,
social_facility,COSTI Immigrant Services,Dufferin Street,
cafe,Charmaine Sweets,Vanderhoof Avenue,
fast_food,Subway,Wicksteed Avenue,
fast_food,KFC,Wicksteed Avenue,
restaurant,Wingporium | Leaside Sports Bar,Eglinton Avenue East,
post_depot,Canada Post,Wynford Drive,
cafe,The Stockyards Grind,St. Clair Avenue West,
bank,RBC,Front Street West,
restaurant,Hollandaise Diner,Danforth Avenue,
fast_food,Mike’s Fish & Chips,Danforth Avenue,
fast_food,Fresh Burrito,Kingston Road,
childcare,EYES Big Dreams Montessorie,Victoria Park Avenue,
fast_food,241 Pizza,Lawrence Avenue East,
cafe,Real Fruit Bubble Tea,Lawrence Avenue East,
restaurant,Lavelle,King Street West,
pub,Wheatsheaf Tavern,King Street West,
restaurant,Wild Wing,King Street West,
restaurant,Coco Rice,King Street West,
community_centre,Love Child Social House,Bathurst Street,
ice_cream,The Inside Scoop,Bathurst Street,
fast_food,Cluck Clucks,The Esplanade,
driving_school,All Star Driving School North York,Sheppard Avenue East,
pub,Duke of Westminster,Adelaide Street West,
restaurant,Frankie's Diner,Queen Street West,
place_of_worship,Hazelwood baptist church,Hazelwood Avenue,
cafe,Tim Hortons,Trethewey Drive,
restaurant,Hughzies Lakeside Brasserie,Brighton Avenue,
post_office,Agincourt Canada Post,Sheppard Avenue East,
restaurant,Zaffan,Yonge Street,
restaurant,Tasty BBQ Seafood Restaurant,Don Mills Road,
dentist,Toothology,Singer Court,
cafe,The Common,Bloor Street West,
restaurant,Fuwa Fuwa Japanese Pancakes,Bloor Street West,
bar,Godspeed Brewery,Coxwell Avenue,
restaurant,Oretta,King Street West,
restaurant,My Meatball Place,King Street West,
fast_food,Hero Certified Burgers,King Street West,
restaurant,Sizzler Kabab,King Street West,
restaurant,Bamboo Buddha,King Street West,
restaurant,Freshii,King Street West,
cafe,Kung Fu Tea,Spadina Avenue,
restaurant,Han's Stir Fry & BBQ,Spadina Avenue,
restaurant,Pho Tien Thanh,Ossington Avenue,
fast_food,Domino's,Weston Road,
clinic,Back2feet Inc.,Gordon Baker Road,
restaurant,Maker Pizza,Cameron Street,
dentist,20 Finch Dental,Finch Avenue West,
restaurant,Golden Turtle,Ossington Avenue,
bar,Peaches,Queen Street West,
cafe,Snowday,Bloor Street West,
restaurant,Fonda Lola,Queen Street West,
community_centre,Milliken Park Community Recreation Centre,McCowan Road,
bar,Bovine Sex Club,Queen Street West,
restaurant,Osteria Du,Queen Street West,
cafe,Cafe Nuna,Queen Street West,
restaurant,Nando's,William Kitchen Road,
fast_food,Jollibee,William Kitchen Road,
bar,Bar Fancy,Queen Street West,
dentist,Bloor Dental,Bloor Street West,
restaurant,Affy's Premium Grill,Lebovic Avenue,
doctors,Gentle Procedures Toronto,Leslie Street,
fast_food,Yin Ji Chang Fen,Yonge Street,
music_school,Great Art School of Music (GASM),Poyntz Avenue,
atm,BMO,Yonge Street,
restaurant,Spicy & Delicious,Yonge Street,
restaurant,Pho OK,Yonge Street,
restaurant,4AM Bar & Lounge,Yonge Street,
cafe,Cafe Crepe,Queen Street West,
restaurant,Her Chef,Bloor Street West,
fuel,Global,Birchmount Road,
bar,Junction Craft Brewing,Symes Road,
cafe,Manic Coffee,College Street,
restaurant,Yonge Sushi,Yonge Street,
restaurant,Wildfire Steakhouse & Wine Bar,Yonge Street,
fast_food,The Burger's Priest,Yonge Street,
restaurant,Shoushin,Yonge Street,
dentist,L&A Prosthetics Dental Laboratory,Wilson Avenue,
clinic,The Sheppard Heart Centre,Sheppard Avenue East,
restaurant,Banu,Queen Street West,
pharmacy,Metro Drugs,Bayview Avenue,
restaurant,Gus Tacos,Augusta Avenue,
restaurant,Eative Film Cafe,Augusta Avenue,
cafe,Krepesz Cafe & Bar,Augusta Avenue,
restaurant,ugly delicious,Baldwin Street,
cafe,Coffee Public,Bay Street,
car_wash,Valet car wash,Rexdale Boulevard,
music_school,PIANO SYNERGY - Piano and Theory lessons,Fundy Bay Boulevard,
restaurant,The Emerson Restaurant,Bloor Street West,
cafe,Outpost Coffee Roasters Ltd,Bloor Street West,
veterinary,Bloor West Village Animal Hospital,Bloor Street West,
community_centre,The Second City Training Centre,Blue Jays Way,
cafe,Rooster Coffee House,Broadview Avenue,
cafe,Broadview Espresso,Broadview Avenue,
restaurant,Mean Bao,Carlaw Avenue,
pharmacy,Well + Good Pharmacy,Church Street,
restaurant,Little Jerry,College Street,
place_of_worship,Makom: Creative Downtown Judaism,College Street,
restaurant,Istanbul Shawarma,College Street,
restaurant,Isshin Ramen,College Street,
pharmacy,The Palmerston Pharmacy & HomeCare,College Street,
pharmacy,College Pharmacy II,College Street,
bar,Quadro,College Street,
fast_food,Burrito Boyz,College Street,
restaurant,Pizzeria Libretto,College Street,
restaurant,Little Imbiss Hot Food Counter,Birchmount Road,
pharmacy,College Drug Mart,College Street,
fast_food,Anti Vice Juicery,College Street,
dentist,Dr. Maureen Fenn,Danforth Avenue,
restaurant,Mong-Kat Thai Gold,Danforth Avenue,
restaurant,Tapp’s Bar and Restaurant,Danforth Avenue,
bar,Gabby's,Danforth Avenue,
bar,Si Espresso Bar,Broadview Avenue,
bar,Legends Sports Lounge,Danforth Avenue,
bar,Time Capsule Board Game Cafe,Danforth Avenue,
cafe,Press Books Coffee Vinyl,Danforth Avenue,
cafe,Bloor Court Café,Delaware Avenue,
restaurant,Sukhothai,Dundas Street West,
restaurant,The Roux,Dundas Street West,
pharmacy,Remedy'sRx,Dundas Street West,
cafe,Cool Hand of a Girl,Dundas Street West,
cafe,Phancy's Bodega,Dundas Street West,
fast_food,McDonald's,Bloor Street West,
dentist,Mint Dentistry,Dundas Street West,
social_facility,Fort York Food Bank,College Street,
cafe,Tre Mari Bakery,St. Clair Avenue West,
cafe,Wallace Espresso,Dupont Street,
restaurant,GB Hand-Pulled Noodles,Gerrard Street East,
veterinary,Greenwood Park Animal Hospital,Gerrard Street East,
cafe,Soul Chocolate,Gerrard Street East,
fast_food,Gus Tacos,Gladstone Avenue,
ice_cream,Roselle Desserts,King Street East,
restaurant,No Bull Burgers,Kingston Road,
ice_cream,The Big Chill,566,
ice_cream,Ruru Baked,Lansdowne Avenue,
cafe,Jimmy's Coffee,McCaul Street,
bar,Ronnie's Local 069,Nassau Street,
restaurant,Salt Wine Bar,Ossington Avenue,
restaurant,Union,Ossington Avenue,
restaurant,Spark Espresso and Fresh Bar,Ossington Avenue,
restaurant,OMAW,Ossington Avenue,
ice_cream,Bang Bang Ice Cream,Ossington Avenue,
bar,The Edmund Burke,Danforth Avenue,
restaurant,Eastside Social,Queen Street East,
cafe,Sweat & Soda,Queen Street East,
restaurant,Sauvignon Bistro,Queen Street East,
restaurant,Delina Restaurant,Queen Street East,
restaurant,Amma Roti House,Queen Street East,
restaurant,The Peasant Table,Queen Street East,
restaurant,EAT BKK,Queen Street East,
restaurant,Skin + Bones,Queen Street East,
ice_cream,Ed's Real Scoop,Queen Street East,
theatre,Red Sandcastle Theatre,Queen Street East,
courthouse,Court of Appeal for Ontario,Queen Street West,
restaurant,Jimbu Himalaya,Queen Street West,
fast_food,Gold Standard,Queen Street West,
restaurant,Shangrila Tibetan & Asian Cuisine,Queen Street West,
veterinary,Parkdale Animal Hospital,Queen Street West,
ice_cream,Kekou Gelato,Queen Street West,
restaurant,Pokito,Queen Street West,
restaurant,Lisa Marie,Queen Street West,
restaurant,La Hacienda Restaurant,Queen Street West,
community_centre,North York Harvest Food Bank,Industry Street,
social_facility,John Howard Society Of Toronto,Eglinton Avenue West,
restaurant,The Monkey Bar & Grill,Yonge Street,
cafe,La Bohème Café Patisserie,Yonge Street,
veterinary,Richview Animal Hospital,Wincott Drive,
clinic,Richview Footcare Clinic,Wincott Drive,
cafe,Douce France,Danforth Avenue,
restaurant,Freshii,Yonge Street,
restaurant,Le Sélect Bistro,Wellington Street West,
restaurant,Freshii,Wellesley Street West,
restaurant,Sea Witch Fish and Chips,St. Clair Avenue West,
social_facility,The Centre for Mindfulness Studies,Sudbury Street,
restaurant,Senso Restaurant & Bar,St. Clair Avenue West,
restaurant,Marcello's Pizzeria,St. Clair Avenue West,
fast_food,What a Bagel,Spadina Avenue,
cafe,Contra Café,Shaw Street,
cafe,Village Juicery,Roncesvalles Avenue,
pub,Loons Restaurant & Pub,Roncesvalles Avenue,
cafe,Reunion Island Coffee Bar,Roncesvalles Avenue,
restaurant,Dil Se,Roncesvalles Avenue,
social_facility,Parkdale Community Foodbank,Dunn Avenue,
public_bookcase,Little Free Library,Kelvin Avenue,
restaurant,Sud Forno,Yonge Street,
pub,Craft Beer Market,Adelaide Street East,
cafe,Sunnyside Provisions,Roncesvalles Avenue,
dentist,Orthodontic Studio - @ Roncy,Roncesvalles Avenue,
music_school,Rainbow Songs,Roncesvalles Avenue,
cafe,Extra Butter,Roncesvalles Avenue,
restaurant,The Ace,Roncesvalles Avenue,
restaurant,Gabby's,Roncesvalles Avenue,
restaurant,Kami Sushi,Roncesvalles Avenue,
social_facility,DO Home Health Care,Rexdale Boulevard,
bar,Lipstick & Dynamite,Queen Street West,
cafe,Gong Cha,Queen Street West,
nightclub,Hugh's Room Live,Dundas Street West,
cafe,Tim Hortons,Evans Avenue,
post_office,The UPS Store,Queens Quay West,
restaurant,Sansotei Ramen,Byng Avenue,
restaurant,VIPS Sushi,Byng Avenue,
restaurant,Authentic Japanese Food,Byng Avenue,
restaurant,Pizza Shab,Byng Avenue,
restaurant,Sang-Ji Fried Bao,Byng Avenue,
restaurant,North Stars Bar and Grill,Yonge Street,
cafe,La Prep,Queen Street East,
restaurant,Pure Spirits,Tank House Lane,
nightclub,Rivoli Pool Hall,Queen Street West,
cafe,Hibiscus Vegan Cafe,Augusta Avenue,
restaurant,Kinka Izakaya,Church Street,
cafe,Saving Grace Brunch,Dundas Street West,
cafe,Roselle Coffee & Tea,King Street East,
cafe,Calli Love,King Street West,
bar,UNIUN,Adelaide Street West,
cafe,Tandem Coffee,King Street East,
place_of_worship,Willowdale Emmanuel United Church,Kenneth Avenue,
restaurant,The Royal BBQ Grill,Roncesvalles Avenue,
restaurant,Sushi on Roncy,Roncesvalles Avenue,
cafe,Dipped Donuts and Coffee,Queen Street West,
clinic,Waterdrop Medical Centre,Norton Avenue,
dojo,Sunny Tang Martial Arts,Midland Avenue,
restaurant,Ajisen Ramen,Yonge Street,
dentist,Astra Dental,Yonge Street,
restaurant,Tea Shop 168,Yonge Street,
cafe,Ten Ren's Tea,Yonge Street,
restaurant,Morals Village,Yonge Street,
theatre,The Redwood,Gerrard Street East,
prep_school,OzPrep LSAT Tutoring,Tichester Road,
bar,Folly Brew,College Street,
place_of_worship,Deliverance In Christ Ministries,Eglinton Avenue West,
music_school,Lowe’s School of Music,Dundas Street West,
prep_school,Olympiads School - Main Building,Consumers Road,
fast_food,Family Shawarma & Falafel,Victoria Park Avenue,
dentist,DLK Dental,Yonge Street,
fast_food,Daeco Sushi,St. Clair Avenue West,
fast_food,Olly Fresco's,York Street,
cafe,Happy Lemon,Yonge Street,
fast_food,Pizza Nova,Yonge Street,
restaurant,Cheng Du Taste,Yonge Street,
language_school,ELS,Victoria Street,
fast_food,Bourbon St. Grill,Yonge Street,
fast_food,Crepe Delicious,Yonge Street,
fast_food,New York Fries,Yonge Street,
fast_food,Ruby Thai Kitchen,Yonge Street,
bank,RBC,Albion Road,
bicycle_rental,Bicycle Depot,Albion Road,
dentist,Albion Dental Office,Albion Road,
restaurant,Brar's Restaurant,Islington Avenue,
restaurant,Bangali Sweets & Restaurant,Islington Avenue,
restaurant,Asia Garden Restaurant,Islington Avenue,
restaurant,Golden Joy Restaurant,Albion Road,
restaurant,Dosa Darbar,Albion Road,
restaurant,Afro Continental Restaurant Bar & Grill,Albion Road,
restaurant,Farida's halal roti pastries,Albion Road,
animal_boarding,Dog Care Wonderland,Yonge Street,
veterinary,Rexdale Animal Hospital,Albion Road,
cafe,Balzac's Coffee,Bond Street,
ice_cream,Baskin-Robbins,Dundas Street East,
doctors,Bay College Medical Centre,Bay Street,
restaurant,Bb 33 Bistro & Brasserie,Gerrard Street West,
driving_school,International Driving School,Islington Avenue,
dentist,Dr. Amanpreet Chopra Dental Office,Islington Avenue,
restaurant,Indar's Roti & Doubles,Albion Road,
restaurant,Karahi Point,Islington Avenue,
restaurant,GB Hand-Pulled Noodles,Edward Street,
restaurant,King of Babylon Inc,Albion Road,
restaurant,Amanecer Salvadoreño Restaurant,Islington Avenue,
doctors,Best Doctors Canada,Queen Street East,
restaurant,Madras Dosa,Albion Road,
cafe,Black Canary,Yonge Street,
restaurant,Lemongrass Thai Restaurant,Albion Road,
fast_food,Moga's Pizza,Albion Road,
fast_food,Booster Juice,Dundas Street West,
fast_food,Booster Juice,Queen Street East,
restaurant,Pakwan,Islington Avenue,
doctors,Kerala Ayurveda Pain Clinic,Islington Avenue,
pharmacy,Medi Plus Pharmacy,Albion Road,
clinic,Albion Medical Center,Albion Road,
prep_school,UCMAS,Albion Road,
doctors,Can Health Medical Clinic,Bay Street,
dentist,Carlton Dental,Carlton Street,
driving_school,VJ Innovative Driving School,Albion Road,
restaurant,Rajdhani Sweets & Restaurant,Islington Avenue,
dentist,Nu Smile Denture Clinic,Albion Road,
fast_food,Royal Paan,Islington Avenue,
restaurant,Roti Roti Family Restaurant,Albion Road,
cafe,XOXO Cafe,Albion Road,
restaurant,Rita's Kitchen,Albion Road,
restaurant,Shawarma Royal,Albion Road,
clinic,Albion Thistledown Medical Centre,Albion Road,
bureau_de_change,Cash Money Cheque Cashing Inc.,Yonge Street,
fast_food,China King,Yonge Street,
fast_food,Caribbean Queen,Dundas Street East,
restaurant,Captains Boil,Yonge Street,
bank,CIBC,Queen Street East,
bank,CIBC,Bay Street,
doctors,Cloud Care Clinics,Dundas Street East,
restaurant,DAIO Authentic Japanese Cuisine,Carlton Street,
restaurant,Donatello,Elm Street,
theatre,Ed Mirvish Theatre,Victoria Street,
cafe,Chatime,Queen Street West,
restaurant,The Bombay,Queen Street West,
